LAYER ID	 INDIVIDUAL NAME	 ORGANISATION NAME	 POSITION NAME	 PHONE	 DELIVERY POINT	 CITY	 POSTAL CODE	 COUNTRY	 EMAIL	 ROLE
53406	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53452	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53452	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52346	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52346	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51368	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51368	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51882	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51882	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51588	omit	LINZ - Land Information New Zealand	Chief Geodesist - National Geodetic Office	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51588	omit	LINZ - Land Information New Zealand	Chief Geodesist - National Geodetic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50766	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50766	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52023	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
52023	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50798	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50798	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51880	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51880	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51895	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51895	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51560	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
51560	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	160 Lambton Quay	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51402	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51402	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50217	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50217	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50793	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
50793	Omit	LINZ - Land Information New Zealand	Data Manager - Addressing	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51208	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51208	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51029	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51029	Omit	LINZ - Land Information New Zealand	Chief Geodesist - National Geodetic Office	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50212	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50212	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51299	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51299	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51466	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51466	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51539	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51539	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51304	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51304	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51930	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51930	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51912	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51912	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50221	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50221	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51538	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51538	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53556	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53556	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51878	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51878	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51389	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51389	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51518	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51518	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51557	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51557	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52087	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
52087	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51437	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51437	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50208	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50208	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51384	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51384	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51550	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51550	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51321	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51321	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51239	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51239	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51893	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51893	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51280	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51280	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50804	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
50804	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51322	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51322	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51758	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51758	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53388	None 	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	Land Information New Zeland, 155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
53388	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51391	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51391	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50845	omit	LINZ - Land Information New Zealand	National Hydrographer	04 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50845	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51497	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51497	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
